shard_id,projection_id,hf_module_path,sim_module_path,sim_layer,target_gpt2_block,qkv_component,sim_input_start,sim_input_end,sim_output_start,sim_output_end,canonical_row_start,canonical_row_end,canonical_col_start,canonical_col_end,tile_id,tier_id,policy,placement_seed,weights_in_shard,weights_in_projection,shard_weight,sensitivity_score
decoder_stack.layers.2.ffn1#r0c0,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,0,512,0,512,0,512,0,512,56,1,random,42,262144,2359296,0.1111111111111111,2.481946720853802
decoder_stack.layers.2.ffn1#r0c1,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,0,512,512,1024,512,1024,0,512,57,1,random,42,262144,2359296,0.1111111111111111,2.481946720853802
decoder_stack.layers.2.ffn1#r0c2,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,0,512,1024,1536,1024,1536,0,512,58,1,random,42,262144,2359296,0.1111111111111111,2.481946720853802
decoder_stack.layers.2.ffn1#r0c3,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,0,512,1536,2048,1536,2048,0,512,59,1,random,42,262144,2359296,0.1111111111111111,2.481946720853802
decoder_stack.layers.2.ffn1#r0c4,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,0,512,2048,2560,2048,2560,0,512,60,1,random,42,262144,2359296,0.1111111111111111,2.481946720853802
decoder_stack.layers.2.ffn1#r0c5,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,0,512,2560,3072,2560,3072,0,512,61,1,random,42,262144,2359296,0.1111111111111111,2.481946720853802
decoder_stack.layers.2.ffn1#r1c0,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,512,768,0,512,0,512,512,768,62,1,random,42,131072,2359296,0.05555555555555555,2.481946720853802
decoder_stack.layers.2.ffn1#r1c1,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,512,768,512,1024,512,1024,512,768,63,1,random,42,131072,2359296,0.05555555555555555,2.481946720853802
decoder_stack.layers.2.ffn1#r1c2,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,512,768,1024,1536,1024,1536,512,768,64,1,random,42,131072,2359296,0.05555555555555555,2.481946720853802
decoder_stack.layers.2.ffn1#r1c3,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,512,768,1536,2048,1536,2048,512,768,65,1,random,42,131072,2359296,0.05555555555555555,2.481946720853802
decoder_stack.layers.2.ffn1#r1c4,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,512,768,2048,2560,2048,2560,512,768,66,1,random,42,131072,2359296,0.05555555555555555,2.481946720853802
decoder_stack.layers.2.ffn1#r1c5,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,512,768,2560,3072,2560,3072,512,768,67,1,random,42,131072,2359296,0.05555555555555555,2.481946720853802
decoder_stack.layers.2.ffn2#r0c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,0,512,0,512,0,512,0,512,49,5,random,42,262144,2359296,0.1111111111111111,1.524258107683115
decoder_stack.layers.2.ffn2#r0c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,0,512,512,768,512,768,0,512,18,5,random,42,131072,2359296,0.05555555555555555,1.524258107683115
decoder_stack.layers.2.ffn2#r1c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,512,1024,0,512,0,512,512,1024,30,5,random,42,262144,2359296,0.1111111111111111,1.524258107683115
decoder_stack.layers.2.ffn2#r1c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,512,1024,512,768,512,768,512,1024,46,5,random,42,131072,2359296,0.05555555555555555,1.524258107683115
decoder_stack.layers.2.ffn2#r2c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,1024,1536,0,512,0,512,1024,1536,7,2,random,42,262144,2359296,0.1111111111111111,1.524258107683115
decoder_stack.layers.2.ffn2#r2c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,1024,1536,512,768,512,768,1024,1536,20,2,random,42,131072,2359296,0.05555555555555555,1.524258107683115
decoder_stack.layers.2.ffn2#r3c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,1536,2048,0,512,0,512,1536,2048,15,2,random,42,262144,2359296,0.1111111111111111,1.524258107683115
decoder_stack.layers.2.ffn2#r3c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,1536,2048,512,768,512,768,1536,2048,33,2,random,42,131072,2359296,0.05555555555555555,1.524258107683115
decoder_stack.layers.2.ffn2#r4c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,2048,2560,0,512,0,512,2048,2560,52,2,random,42,262144,2359296,0.1111111111111111,1.524258107683115
decoder_stack.layers.2.ffn2#r4c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,2048,2560,512,768,512,768,2048,2560,4,2,random,42,131072,2359296,0.05555555555555555,1.524258107683115
decoder_stack.layers.2.ffn2#r5c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,2560,3072,0,512,0,512,2560,3072,36,2,random,42,262144,2359296,0.1111111111111111,1.524258107683115
decoder_stack.layers.2.ffn2#r5c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,2560,3072,512,768,512,768,2560,3072,42,2,random,42,131072,2359296,0.05555555555555555,1.524258107683115
decoder_stack.layers.3.q_proj_out#r0c0,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.q_proj_out,3,4,Q,0,512,0,512,0,512,0,512,60,2,random,42,262144,1769472,0.14814814814814814,0.738783729916662
decoder_stack.layers.3.q_proj_out#r0c1,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.q_proj_out,3,4,Q,0,512,512,768,512,768,0,512,61,2,random,42,131072,1769472,0.07407407407407407,0.738783729916662
decoder_stack.layers.3.q_proj_out#r1c0,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.q_proj_out,3,4,Q,512,768,0,512,0,512,512,768,62,2,random,42,131072,1769472,0.07407407407407407,0.738783729916662
decoder_stack.layers.3.q_proj_out#r1c1,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.q_proj_out,3,4,Q,512,768,512,768,512,768,512,768,63,2,random,42,65536,1769472,0.037037037037037035,0.738783729916662
decoder_stack.layers.3.k_proj_out#r0c0,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.k_proj_out,3,4,K,0,512,0,512,768,1280,0,512,5,2,random,42,262144,1769472,0.14814814814814814,0.738783729916662
decoder_stack.layers.3.k_proj_out#r0c1,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.k_proj_out,3,4,K,0,512,512,768,1280,1536,0,512,6,2,random,42,131072,1769472,0.07407407407407407,0.738783729916662
decoder_stack.layers.3.k_proj_out#r1c0,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.k_proj_out,3,4,K,512,768,0,512,768,1280,512,768,8,2,random,42,131072,1769472,0.07407407407407407,0.738783729916662
decoder_stack.layers.3.k_proj_out#r1c1,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.k_proj_out,3,4,K,512,768,512,768,1280,1536,512,768,9,2,random,42,65536,1769472,0.037037037037037035,0.738783729916662
decoder_stack.layers.3.v_proj_out#r0c0,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.v_proj_out,3,4,V,0,512,0,512,1536,2048,0,512,5,1,random,42,262144,1769472,0.14814814814814814,0.738783729916662
decoder_stack.layers.3.v_proj_out#r0c1,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.v_proj_out,3,4,V,0,512,512,768,2048,2304,0,512,6,1,random,42,131072,1769472,0.07407407407407407,0.738783729916662
decoder_stack.layers.3.v_proj_out#r1c0,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.v_proj_out,3,4,V,512,768,0,512,1536,2048,512,768,8,1,random,42,131072,1769472,0.07407407407407407,0.738783729916662
decoder_stack.layers.3.v_proj_out#r1c1,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.v_proj_out,3,4,V,512,768,512,768,2048,2304,512,768,9,1,random,42,65536,1769472,0.037037037037037035,0.738783729916662
decoder_stack.layers.3.out_proj#r0c0,block_3/attn.c_proj,transformer.h.3.attn.c_proj,decoder_stack.layers.3.out_proj,3,3,,0,512,0,512,0,512,0,512,14,2,random,42,262144,589824,0.4444444444444444,0.08788964415991174
decoder_stack.layers.3.out_proj#r0c1,block_3/attn.c_proj,transformer.h.3.attn.c_proj,decoder_stack.layers.3.out_proj,3,3,,0,512,512,768,512,768,0,512,16,2,random,42,131072,589824,0.2222222222222222,0.08788964415991174
decoder_stack.layers.3.out_proj#r1c0,block_3/attn.c_proj,transformer.h.3.attn.c_proj,decoder_stack.layers.3.out_proj,3,3,,512,768,0,512,0,512,512,768,17,2,random,42,131072,589824,0.2222222222222222,0.08788964415991174
decoder_stack.layers.3.out_proj#r1c1,block_3/attn.c_proj,transformer.h.3.attn.c_proj,decoder_stack.layers.3.out_proj,3,3,,512,768,512,768,512,768,512,768,19,2,random,42,65536,589824,0.1111111111111111,0.08788964415991174
decoder_stack.layers.3.ffn1#r0c0,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,0,512,0,512,0,512,0,512,25,1,random,42,262144,2359296,0.1111111111111111,0.163841799681272
decoder_stack.layers.3.ffn1#r0c1,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,0,512,512,1024,512,1024,0,512,26,1,random,42,262144,2359296,0.1111111111111111,0.163841799681272
decoder_stack.layers.3.ffn1#r0c2,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,0,512,1024,1536,1024,1536,0,512,27,1,random,42,262144,2359296,0.1111111111111111,0.163841799681272
decoder_stack.layers.3.ffn1#r0c3,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,0,512,1536,2048,1536,2048,0,512,28,1,random,42,262144,2359296,0.1111111111111111,0.163841799681272
decoder_stack.layers.3.ffn1#r0c4,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,0,512,2048,2560,2048,2560,0,512,29,1,random,42,262144,2359296,0.1111111111111111,0.163841799681272
decoder_stack.layers.3.ffn1#r0c5,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,0,512,2560,3072,2560,3072,0,512,31,1,random,42,262144,2359296,0.1111111111111111,0.163841799681272
decoder_stack.layers.3.ffn1#r1c0,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,512,768,0,512,0,512,512,768,32,1,random,42,131072,2359296,0.05555555555555555,0.163841799681272
decoder_stack.layers.3.ffn1#r1c1,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,512,768,512,1024,512,1024,512,768,34,1,random,42,131072,2359296,0.05555555555555555,0.163841799681272
decoder_stack.layers.3.ffn1#r1c2,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,512,768,1024,1536,1024,1536,512,768,35,1,random,42,131072,2359296,0.05555555555555555,0.163841799681272
decoder_stack.layers.3.ffn1#r1c3,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,512,768,1536,2048,1536,2048,512,768,37,1,random,42,131072,2359296,0.05555555555555555,0.163841799681272
decoder_stack.layers.3.ffn1#r1c4,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,512,768,2048,2560,2048,2560,512,768,38,1,random,42,131072,2359296,0.05555555555555555,0.163841799681272
decoder_stack.layers.3.ffn1#r1c5,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,512,768,2560,3072,2560,3072,512,768,39,1,random,42,131072,2359296,0.05555555555555555,0.163841799681272
decoder_stack.layers.3.ffn2#r0c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,0,512,0,512,0,512,0,512,45,3,random,42,262144,2359296,0.1111111111111111,0.9666221786910064
decoder_stack.layers.3.ffn2#r0c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,0,512,512,768,512,768,0,512,47,3,random,42,131072,2359296,0.05555555555555555,0.9666221786910064
decoder_stack.layers.3.ffn2#r1c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,512,1024,0,512,0,512,512,1024,48,3,random,42,262144,2359296,0.1111111111111111,0.9666221786910064
decoder_stack.layers.3.ffn2#r1c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,512,1024,512,768,512,768,512,1024,50,3,random,42,131072,2359296,0.05555555555555555,0.9666221786910064
decoder_stack.layers.3.ffn2#r2c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,1024,1536,0,512,0,512,1024,1536,51,3,random,42,262144,2359296,0.1111111111111111,0.9666221786910064
decoder_stack.layers.3.ffn2#r2c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,1024,1536,512,768,512,768,1024,1536,53,3,random,42,131072,2359296,0.05555555555555555,0.9666221786910064
decoder_stack.layers.3.ffn2#r3c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,1536,2048,0,512,0,512,1536,2048,54,3,random,42,262144,2359296,0.1111111111111111,0.9666221786910064
decoder_stack.layers.3.ffn2#r3c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,1536,2048,512,768,512,768,1536,2048,55,3,random,42,131072,2359296,0.05555555555555555,0.9666221786910064
decoder_stack.layers.3.ffn2#r4c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,2048,2560,0,512,0,512,2048,2560,56,3,random,42,262144,2359296,0.1111111111111111,0.9666221786910064
decoder_stack.layers.3.ffn2#r4c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,2048,2560,512,768,512,768,2048,2560,57,3,random,42,131072,2359296,0.05555555555555555,0.9666221786910064
decoder_stack.layers.3.ffn2#r5c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,2560,3072,0,512,0,512,2560,3072,58,3,random,42,262144,2359296,0.1111111111111111,0.9666221786910064
decoder_stack.layers.3.ffn2#r5c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,2560,3072,512,768,512,768,2560,3072,59,3,random,42,131072,2359296,0.05555555555555555,0.9666221786910064
decoder_stack.layers.4.q_proj_out#r0c0,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.q_proj_out,4,5,Q,0,512,0,512,0,512,0,512,64,2,random,42,262144,1769472,0.14814814814814814,1.2303912313897905
decoder_stack.layers.4.q_proj_out#r0c1,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.q_proj_out,4,5,Q,0,512,512,768,512,768,0,512,65,2,random,42,131072,1769472,0.07407407407407407,1.2303912313897905
decoder_stack.layers.4.q_proj_out#r1c0,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.q_proj_out,4,5,Q,512,768,0,512,0,512,512,768,66,2,random,42,131072,1769472,0.07407407407407407,1.2303912313897905
decoder_stack.layers.4.q_proj_out#r1c1,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.q_proj_out,4,5,Q,512,768,512,768,512,768,512,768,67,2,random,42,65536,1769472,0.037037037037037035,1.2303912313897905
decoder_stack.layers.4.k_proj_out#r0c0,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.k_proj_out,4,5,K,0,512,0,512,768,1280,0,512,60,5,random,42,262144,1769472,0.14814814814814814,1.2303912313897905
decoder_stack.layers.4.k_proj_out#r0c1,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.k_proj_out,4,5,K,0,512,512,768,1280,1536,0,512,61,5,random,42,131072,1769472,0.07407407407407407,1.2303912313897905
decoder_stack.layers.4.k_proj_out#r1c0,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.k_proj_out,4,5,K,512,768,0,512,768,1280,512,768,62,5,random,42,131072,1769472,0.07407407407407407,1.2303912313897905
decoder_stack.layers.4.k_proj_out#r1c1,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.k_proj_out,4,5,K,512,768,512,768,1280,1536,512,768,63,5,random,42,65536,1769472,0.037037037037037035,1.2303912313897905
decoder_stack.layers.4.v_proj_out#r0c0,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.v_proj_out,4,5,V,0,512,0,512,1536,2048,0,512,40,0,random,42,262144,1769472,0.14814814814814814,1.2303912313897905
decoder_stack.layers.4.v_proj_out#r0c1,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.v_proj_out,4,5,V,0,512,512,768,2048,2304,0,512,41,0,random,42,131072,1769472,0.07407407407407407,1.2303912313897905
decoder_stack.layers.4.v_proj_out#r1c0,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.v_proj_out,4,5,V,512,768,0,512,1536,2048,512,768,43,0,random,42,131072,1769472,0.07407407407407407,1.2303912313897905
decoder_stack.layers.4.v_proj_out#r1c1,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.v_proj_out,4,5,V,512,768,512,768,2048,2304,512,768,44,0,random,42,65536,1769472,0.037037037037037035,1.2303912313897905
decoder_stack.layers.4.out_proj#r0c0,block_4/attn.c_proj,transformer.h.4.attn.c_proj,decoder_stack.layers.4.out_proj,4,4,,0,512,0,512,0,512,0,512,49,2,random,42,262144,589824,0.4444444444444444,0.03443619924909243
decoder_stack.layers.4.out_proj#r0c1,block_4/attn.c_proj,transformer.h.4.attn.c_proj,decoder_stack.layers.4.out_proj,4,4,,0,512,512,768,512,768,0,512,18,2,random,42,131072,589824,0.2222222222222222,0.03443619924909243
decoder_stack.layers.4.out_proj#r1c0,block_4/attn.c_proj,transformer.h.4.attn.c_proj,decoder_stack.layers.4.out_proj,4,4,,512,768,0,512,0,512,512,768,30,2,random,42,131072,589824,0.2222222222222222,0.03443619924909243
decoder_stack.layers.4.out_proj#r1c1,block_4/attn.c_proj,transformer.h.4.attn.c_proj,decoder_stack.layers.4.out_proj,4,4,,512,768,512,768,512,768,512,768,46,2,random,42,65536,589824,0.1111111111111111,0.03443619924909243
decoder_stack.layers.4.ffn1#r0c0,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,0,512,0,512,0,512,0,512,64,5,random,42,262144,2359296,0.1111111111111111,0.5316511568749547
decoder_stack.layers.4.ffn1#r0c1,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,0,512,512,1024,512,1024,0,512,65,5,random,42,262144,2359296,0.1111111111111111,0.5316511568749547
decoder_stack.layers.4.ffn1#r0c2,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,0,512,1024,1536,1024,1536,0,512,66,5,random,42,262144,2359296,0.1111111111111111,0.5316511568749547
decoder_stack.layers.4.ffn1#r0c3,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,0,512,1536,2048,1536,2048,0,512,67,5,random,42,262144,2359296,0.1111111111111111,0.5316511568749547
decoder_stack.layers.4.ffn1#r0c4,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,0,512,2048,2560,2048,2560,0,512,68,5,random,42,262144,2359296,0.1111111111111111,0.5316511568749547
decoder_stack.layers.4.ffn1#r0c5,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,0,512,2560,3072,2560,3072,0,512,69,5,random,42,262144,2359296,0.1111111111111111,0.5316511568749547
decoder_stack.layers.4.ffn1#r1c0,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,512,768,0,512,0,512,512,768,70,5,random,42,131072,2359296,0.05555555555555555,0.5316511568749547
decoder_stack.layers.4.ffn1#r1c1,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,512,768,512,1024,512,1024,512,768,71,5,random,42,131072,2359296,0.05555555555555555,0.5316511568749547
decoder_stack.layers.4.ffn1#r1c2,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,512,768,1024,1536,1024,1536,512,768,0,6,random,42,131072,2359296,0.05555555555555555,0.5316511568749547
decoder_stack.layers.4.ffn1#r1c3,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,512,768,1536,2048,1536,2048,512,768,1,6,random,42,131072,2359296,0.05555555555555555,0.5316511568749547
decoder_stack.layers.4.ffn1#r1c4,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,512,768,2048,2560,2048,2560,512,768,2,6,random,42,131072,2359296,0.05555555555555555,0.5316511568749547
decoder_stack.layers.4.ffn1#r1c5,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,512,768,2560,3072,2560,3072,512,768,3,6,random,42,131072,2359296,0.05555555555555555,0.5316511568749547
decoder_stack.layers.4.ffn2#r0c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,0,512,0,512,0,512,0,512,56,4,random,42,262144,2359296,0.1111111111111111,0.34283692270215055
decoder_stack.layers.4.ffn2#r0c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,0,512,512,768,512,768,0,512,57,4,random,42,131072,2359296,0.05555555555555555,0.34283692270215055
decoder_stack.layers.4.ffn2#r1c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,512,1024,0,512,0,512,512,1024,58,4,random,42,262144,2359296,0.1111111111111111,0.34283692270215055
decoder_stack.layers.4.ffn2#r1c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,512,1024,512,768,512,768,512,1024,59,4,random,42,131072,2359296,0.05555555555555555,0.34283692270215055
decoder_stack.layers.4.ffn2#r2c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,1024,1536,0,512,0,512,1024,1536,60,4,random,42,262144,2359296,0.1111111111111111,0.34283692270215055
decoder_stack.layers.4.ffn2#r2c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,1024,1536,512,768,512,768,1024,1536,61,4,random,42,131072,2359296,0.05555555555555555,0.34283692270215055
